MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
16430,3/15/2013,3/15/2013,Male,4,manzhouli,neimenggu,CN,37.0,3/31/2014,2,1149,564.0,833.0,3590,8/24/2013,221,162.0,162,0,0.44788300799999997,1149,0
19558,5/24/2010,7/31/2010,Female,4,guangzhou,guangdong,CN,33.0,3/31/2014,2,733,0.0,1455.0,4176,8/7/2013,238,10.0,10,0,0.385,733,0
1975,3/18/2013,4/9/2013,Male,4,beijing,beijing,CN,24.0,3/31/2014,2,1069,0.0,1529.0,2650,9/18/2013,196,162.0,162,0,0.606679245,1069,0
38716,11/1/2007,8/11/2013,Male,4,shangqiu,henan,CN,54.0,3/31/2014,2,1615,0.0,1608.0,1380,12/13/2013,110,124.0,124,0,1.165,1615,0
5792,10/2/2011,6/9/2012,Male,4,guangzhou,guangdong,CN,32.0,3/31/2014,2,868,1575.0,0.0,2572,6/18/2012,653,9.0,9,0,0.625,868,0
21104,2/28/2008,8/20/2009,Male,4,taibei,taiwan,CN,52.0,3/31/2014,4,1766,1586.0,1653.0,1957,8/9/2013,236,129.0,344,0,0.821400102,1766,0
60673,9/26/2012,4/27/2013,Male,4,beijing,beijing,CN,32.0,3/31/2014,2,1445,0.0,1734.0,1674,3/27/2014,5,335.0,335,0,0.96016129,1445,0
13409,4/17/2011,4/17/2011,Male,4,shenzhen,guangdong,CN,44.0,3/31/2014,3,1202,1743.0,0.0,2229,9/10/2012,569,78.0,155,0,0.721085689,1202,0
17192,2/14/2013,2/15/2013,Male,4,shenyang,liaoning,CN,37.0,3/31/2014,2,924,1548.0,0.0,2678,2/25/2013,401,10.0,10,0,0.6,924,0
56383,9/18/2005,10/28/2005,Female,4,guangzhou,guangdong,CN,53.0,3/31/2014,4,1637,0.0,2029.0,2482,12/14/2013,109,72.33333333,203,0,0.647296535,1637,0
27562,1/31/2013,2/18/2013,Female,4,guangzhou,guangdong,CN,32.0,3/31/2014,3,987,1256.0,456.0,2619,7/9/2013,267,70.5,130,0,0.6133333329999999,5895,9
8430,10/29/2005,4/21/2006,Female,4,dalianshi,liaoningsheng,CN,41.0,3/31/2014,4,892,604.0,1124.0,3260,3/11/2014,21,139.0,395,0,0.492702454,892,0
15423,5/2/2012,5/2/2012,Male,4,bishan,zhongqing,CN,38.0,3/31/2014,2,1259,1472.0,0.0,3569,5/2/2012,700,0.0,0,0,0.45,1259,0
6837,12/27/2012,12/27/2012,Male,4,Yongsan-gu,Seoul,KR,42.0,3/31/2014,3,1128,1536.0,900.0,2920,4/4/2013,363,49.0,91,0,0.55,1578,2
52818,6/17/2010,6/18/2010,Female,6,shenyang,liaoningsheng,CN,47.0,3/31/2014,2,1681,0.0,1706.0,1139,12/7/2013,116,108.0,108,0,1.41,1681,0
21196,8/27/2008,8/27/2008,Male,4,shenzhen,guangdong,CN,32.0,3/31/2014,2,544,846.0,613.0,3542,4/7/2013,360,321.0,321,0,0.453402033,544,0
26370,3/22/2013,9/21/2013,Male,4,haerbin,heilongjiang,CN,46.0,3/31/2014,2,1447,0.0,1526.0,2020,9/22/2013,192,1.0,1,0,0.795,1447,0
50371,12/13/2011,1/16/2012,Female,4,shishishi,fujiansheng,CN,23.0,3/31/2014,5,924,1363.0,262.0,4393,10/3/2013,181,114.25,212,0,0.365499659,924,0
43421,1/17/2013,6/15/2013,Male,4,dalian,liaoning,CN,36.0,3/31/2014,2,1732,0.0,,2085,6/17/2013,289,2.0,2,0,0.77,1732,0
874,10/8/2006,6/24/2013,Male,4,beijing,beijing,CN,37.0,3/31/2014,2,1743,0.0,1593.0,2378,10/25/2013,159,123.0,123,0,0.675,1743,0
17429,4/23/2010,4/23/2010,Male,4,hefei,anhui,CN,46.0,3/31/2014,2,1364,1542.0,0.0,2364,6/11/2012,660,45.0,45,0,0.67893401,1364,0
50094,1/12/2011,1/12/2011,Male,4,foshan,guangdong,CN,30.0,3/31/2014,2,1573,1596.0,0.0,2276,2/27/2013,399,151.0,151,0,0.705184534,1573,0
55835,7/6/2012,8/6/2012,Male,4,beijing,beijing,CN,32.0,3/31/2014,2,1001,1261.0,429.0,2458,9/6/2013,208,396.0,396,0,0.652929211,1001,0
50558,2/23/2012,2/23/2012,Male,4,changchun,jilin,CN,44.0,3/31/2014,2,1656,0.0,1651.0,1866,8/26/2013,219,133.0,133,0,0.86,1656,0
4247,9/11/2009,10/28/2009,Male,4,shanghai,shanghai,CN,38.0,3/31/2014,2,1292,0.0,1500.0,2242,3/23/2014,9,27.0,27,0,0.715606601,1292,0
28476,10/8/2010,10/1/2011,Male,4,shanghai,shanghai,CN,32.0,3/31/2014,2,0,0.0,,4222,10/1/2013,183,4.0,4,0,0.38,0,0
3894,3/17/2010,6/4/2011,Female,4,wulumuqi,xinjiang,CN,53.0,3/31/2014,2,1422,,0.0,2878,12/22/2012,466,186.0,186,0,0.557435719,1422,0
11273,8/16/2005,9/17/2005,Male,4,shanghai,shanghai,CN,43.0,3/31/2014,2,963,0.0,1607.0,2684,8/22/2013,223,117.0,117,0,0.5976602089999999,963,0
29666,7/24/2007,4/14/2010,Male,4,beijing,beijing,CN,47.0,3/31/2014,2,705,1522.0,0.0,3774,5/29/2012,673,4.0,4,0,0.425,705,0
8503,7/8/2006,7/8/2006,Male,4,dalian,liaoning,CN,52.0,3/31/2014,3,1500,710.0,1257.0,1737,7/22/2013,254,145.0,180,0,0.923333333,5812,31
18154,11/24/2009,10/1/2012,Male,4,guangzhou,guangdong,CN,39.0,3/31/2014,2,776,1593.0,0.0,2376,10/3/2012,546,2.0,2,0,0.675,47028,25
19931,9/7/2012,1/1/2013,Male,4,zhongshan,guangdong,CN,23.0,3/31/2014,3,1164,1593.0,0.0,3564,3/2/2013,396,30.0,58,0,0.45,1552,1
38954,1/25/2008,1/25/2008,Male,4,guangzhou,guangdong,CN,40.0,3/31/2014,2,1400,0.0,1659.0,2030,2/1/2014,60,254.0,254,0,0.79,1400,0
36025,10/29/2009,7/22/2011,Male,4,zhengzhou,henan,CN,41.0,3/31/2014,2,1331,640.0,878.0,2262,7/28/2013,248,374.0,374,0,0.7088196290000001,2727,14
57790,7/17/2009,1/29/2011,Male,4,beijing,beijing,CN,37.0,3/31/2014,2,868,0.0,1550.0,2419,3/2/2014,30,326.0,326,0,0.662786275,868,0
21081,4/26/2008,4/26/2008,Male,4,,,CN,43.0,3/31/2014,5,2476,2806.0,671.0,2852,4/19/2013,348,92.25,191,0,0.562131837,2476,0
25251,11/2/2012,11/2/2012,Female,4,shenyang,liaoning,CN,37.0,3/31/2014,2,1803,560.0,0.0,2004,2/2/2013,424,92.0,92,0,0.8,1803,0
24530,3/29/2013,4/14/2013,Male,4,.,shanghai,CN,56.0,3/31/2014,3,1490,0.0,1525.0,2585,7/29/2013,247,53.0,89,0,0.620096712,1490,0
40884,3/27/2012,8/25/2012,Female,4,guangzhou,guangdongsheng,CN,29.0,3/31/2014,2,1418,1392.0,0.0,4007,1/28/2013,429,156.0,156,0,0.4,2918,1
57058,2/23/2008,2/23/2008,Male,4,beijing,beijing,CN,49.0,3/31/2014,2,1522,864.0,0.0,2298,12/11/2012,477,28.0,28,0,0.6974760659999999,1522,0
58617,3/26/2010,5/26/2010,Male,4,chengdu,sichuan,CN,44.0,3/31/2014,2,1897,1152.0,319.0,2197,6/8/2013,298,174.0,174,0,0.7294492490000001,1897,0
57290,5/10/2008,6/8/2008,Female,4,shanghai,shanghai,CN,35.0,3/31/2014,2,1198,1563.0,0.0,2486,11/19/2012,499,221.0,221,0,0.644609815,1198,0
18249,12/6/2010,12/24/2013,Male,4,beijing,beijing,CN,46.0,3/31/2014,3,1432,0.0,1695.0,2901,2/18/2014,43,96.0,136,0,0.552388831,8014,31
55391,12/24/2008,1/15/2009,Female,4,guangzhou,guangdong,CN,47.0,3/31/2014,2,1404,1647.0,0.0,1875,1/3/2013,454,175.0,175,0,0.85464,8959,28
49207,12/15/2009,1/17/2010,Female,4,beijing,beijing,CN,36.0,3/31/2014,2,1476,1372.0,0.0,4006,2/26/2013,400,56.0,56,0,0.4,2189,1
6039,12/30/2011,12/30/2011,Female,4,zhongqing,.,CN,31.0,3/31/2014,2,1516,1580.0,0.0,1602,6/30/2012,641,1.0,1,0,1.0,1516,0
50028,2/20/2011,1/4/2012,Male,4,beijing,beijing,CN,46.0,3/31/2014,3,1792,1242.0,0.0,1740,9/2/2012,577,46.0,90,0,0.920689655,1792,0
7138,3/1/2013,3/12/2013,Female,4,kaili,guizhou,CN,39.0,3/31/2014,4,1035,685.0,922.0,3677,9/19/2013,195,63.66666667,113,0,0.43562687,1035,0
46150,2/8/2007,3/14/2007,Male,4,shanghai,shanghai,CN,37.0,3/31/2014,2,1215,623.0,0.0,1845,11/26/2012,492,228.0,228,0,0.8681300809999999,1215,0
32052,2/5/2011,2/5/2011,Male,4,guangzhou,guangdong,CN,45.0,3/31/2014,2,947,1548.0,0.0,2442,5/1/2012,701,20.0,20,0,0.655814906,947,0
11326,10/7/2005,1/17/2006,Male,4,huhehaote,neimenggu,CN,39.0,3/31/2014,2,919,678.0,910.0,2554,5/28/2013,309,116.0,116,0,0.626938136,919,0
61008,1/8/2013,8/15/2013,Male,4,leqing,zhejiang,CN,63.0,3/31/2014,3,1146,0.0,1513.0,3134,12/15/2013,108,61.0,119,0,0.510804084,1586,1
41959,10/28/2011,5/2/2012,Male,4,shanghai,shanghai,CN,48.0,3/31/2014,3,1091,1662.0,0.0,2668,12/29/2012,459,120.5,238,0,0.6,1091,0
55405,3/12/2009,10/20/2009,Male,4,beijing,beijing,CN,38.0,3/31/2014,2,1457,0.0,1575.0,2101,7/15/2013,261,53.0,53,0,0.7618705379999999,1457,0
48397,7/30/2008,10/7/2011,Female,4,shanghai,shanghai,CN,51.0,3/31/2014,2,502,0.0,0.0,3345,8/31/2013,214,305.0,305,0,0.478457399,502,0
6995,9/26/2012,9/26/2012,Male,4,NAMANGAN,.,US,32.0,3/31/2014,2,1422,2150.0,0.0,3556,10/2/2012,547,6.0,6,0,0.45,1422,0
61042,9/26/2012,9/26/2012,Male,4,NAMANGAN,.,CN,31.0,3/31/2014,2,1422,2150.0,0.0,3556,10/2/2012,547,6.0,6,0,0.45,1422,0
10749,8/17/2012,9/20/2012,Male,4,KLUANG,JOHOR,MY,60.0,3/31/2014,5,1000,630.0,1414.0,2740,8/22/2013,223,84.0,199,0,0.584,1000,0
3451,9/18/2008,9/18/2008,Male,4,KUALA LUMPUR,,MY,27.0,3/31/2014,3,1024,0.0,1564.0,4985,5/22/2013,315,4.5,9,0,0.32098294899999996,1024,0
22362,8/9/2010,8/9/2010,Male,4,guangzhou,guangdong,CN,40.0,3/31/2014,2,1276,1590.0,0.0,1600,9/18/2012,561,1.0,1,0,1.0,1276,0
9318,4/4/2012,5/6/2012,Male,4,guangzhou,guangdong,CN,49.0,3/31/2014,2,769,1436.0,0.0,4570,5/10/2012,692,4.0,4,0,0.35,4443,11
59993,11/10/2011,11/10/2011,Male,4,shenzhen,guangdong,CN,30.0,3/31/2014,4,2000,2974.0,0.0,1761,3/24/2013,374,109.66666670000001,317,0,0.9080636000000001,2000,0
18209,11/1/2010,10/30/2013,Male,4,guangzhou,guangdong,CN,37.0,3/31/2014,2,1205,0.0,1490.0,3218,11/9/2013,144,10.0,10,0,0.49690491,7115,32
4063,5/8/2012,7/1/2012,Male,4,ningbo,zhejiang,CN,27.0,3/31/2014,3,975,1700.0,0.0,2501,1/14/2013,443,98.5,165,0,0.639344262,975,0
42113,12/20/2011,5/3/2012,Male,4,beijing,beijing,CN,47.0,3/31/2014,2,1360,1451.0,0.0,2022,9/26/2012,553,146.0,146,0,0.790801187,1360,0
55941,11/22/2012,2/7/2013,Male,4,shanghai,shanghai,CN,26.0,3/31/2014,3,954,0.0,0.0,4065,9/1/2013,213,103.0,192,0,0.39333333299999995,954,0
42757,7/26/2012,7/26/2012,Female,4,shenzhenshi,guangdong,CN,26.0,3/31/2014,2,1658,728.0,0.0,1808,3/16/2013,382,233.0,233,0,0.8841814159999999,1658,0
5511,7/12/2011,4/6/2012,Male,4,guangzhou,guangdong,CN,37.0,3/31/2014,2,1236,1495.0,0.0,2780,4/9/2012,723,3.0,3,0,0.575,14661,26
31606,8/21/2010,9/3/2010,Male,4,guangzhoushi,guangdong,CN,53.0,3/31/2014,2,988,1495.0,0.0,2780,7/27/2012,614,12.0,12,0,0.575,988,0
1269,9/24/2008,3/23/2011,Male,4,wuhan,hubei,CN,42.0,3/31/2014,3,1622,1701.0,0.0,2283,8/10/2012,600,35.0,69,0,0.7,1622,0
12554,1/8/2010,1/8/2010,Female,4,dalian,liaoning,CN,37.0,3/31/2014,3,1500,0.0,1959.0,1737,9/4/2013,210,17.5,35,0,0.92,1500,0
14352,12/24/2012,12/24/2012,Female,4,shanghai,shanghai,CN,32.0,3/31/2014,2,1660,810.0,792.0,1807,4/18/2013,349,115.0,115,0,0.8842280020000001,1660,0
19721,8/27/2011,11/21/2013,Male,4,shanghai,shanghai,CN,34.0,3/31/2014,3,808,0.0,1351.0,2942,11/25/2013,128,2.0,2,0,0.5430965329999999,1008,1
19368,6/10/2007,12/1/2007,Male,4,nanhai,guangdong,CN,37.0,3/31/2014,3,738,1133.0,401.0,3260,8/8/2013,237,172.5,189,0,0.49011042899999996,738,0
42474,11/29/2012,11/29/2012,Female,4,kunming,yunnan,CN,41.0,3/31/2014,3,1756,440.0,1257.0,1747,11/5/2013,148,170.5,334,0,0.914556382,1756,0
3203,10/27/2012,10/27/2012,Male,4,lianjiang,guangdong,CN,44.0,3/31/2014,6,1016,796.0,1080.0,4392,2/24/2014,37,97.0,483,0,0.36377049200000006,1016,0
3735,1/28/2011,7/26/2011,Male,4,nanning,guangxi,CN,30.0,3/31/2014,2,1087,700.0,0.0,2004,7/6/2012,635,3.0,3,0,0.7971556890000001,1087,0
40793,6/1/2010,6/18/2010,Female,4,shenyang,liaoning,CN,34.0,3/31/2014,2,1087,700.0,0.0,2004,5/16/2012,686,6.0,6,0,0.7971556890000001,1087,0
43671,11/11/2010,8/31/2011,Female,4,shenyangshi,liaoningsheng,CN,38.0,3/31/2014,2,1087,700.0,0.0,2004,9/15/2012,564,140.0,140,0,0.7971556890000001,1087,0
59526,11/21/2011,11/21/2011,Male,4,dongguan,guangdong,CN,47.0,3/31/2014,3,1207,2129.0,0.0,2229,11/9/2012,509,57.5,114,0,0.716666667,1207,0
9398,10/2/2012,10/25/2012,Male,4,foshan,guangdong,CN,38.0,3/31/2014,2,1646,1619.0,0.0,2387,11/1/2012,517,7.0,7,0,0.669187264,1852,6
52283,3/22/2013,3/22/2013,Male,4,Ube-shi,Yamaguchi-ken,JP,54.0,3/31/2014,3,1113,1910.0,900.0,2827,6/21/2013,285,45.5,88,0,0.565015918,1113,0
33197,1/9/2012,3/15/2012,Male,4,shanghai,shanghai,CN,45.0,3/31/2014,2,1012,810.0,1450.0,1876,6/15/2013,291,126.0,126,0,0.85141258,1012,0
56261,4/28/2005,7/27/2005,Male,4,beijing,beijing,CN,72.0,3/31/2014,2,1734,0.0,1560.0,1868,9/7/2013,207,147.0,147,0,0.854957173,1734,0
46423,10/29/2009,11/26/2009,Male,4,zhongqing,zhongqing,CN,39.0,3/31/2014,5,2500,0.0,426.0,1755,2/18/2014,43,33.0,117,1,0.91,4500,2
51467,11/12/2012,11/12/2012,Male,4,puyang,henan,CN,33.0,3/31/2014,2,1630,800.0,640.0,1774,4/20/2013,347,159.0,159,0,0.9,1630,0
59363,8/24/2011,4/18/2012,Male,4,shanghai,shanghai,CN,34.0,3/31/2014,2,1630,1440.0,0.0,1774,5/27/2012,675,39.0,39,0,0.9,1630,0
3575,11/26/2011,11/26/2011,Male,4,jinan,shandong,CN,43.0,3/31/2014,4,706,0.0,747.0,3691,6/7/2013,299,2.666666667,4,0,0.432506096,706,0
55244,4/12/2007,11/11/2007,Male,4,beijing,beijing,CN,50.0,3/31/2014,2,1155,847.0,630.0,2095,12/11/2013,112,356.0,356,0,0.761957041,1155,0
9457,3/19/2013,12/13/2013,Male,4,daqing,heilongjiang,CN,41.0,3/31/2014,2,1447,0.0,1517.0,2020,3/8/2014,24,86.0,86,0,0.79,4464,2
18328,1/14/2011,1/25/2014,Female,4,,beijing,CN,29.0,3/31/2014,2,2044,0.0,1795.0,2034,1/25/2014,67,0.0,0,0,0.784287119,7826,11
60738,8/27/2012,8/27/2012,Male,4,SHENZHEN,GUANDONG,CN,52.0,3/31/2014,3,1393,1910.0,0.0,1869,9/27/2012,552,15.5,29,0,0.853451043,1393,0
61747,4/7/2010,4/7/2010,Male,4,shanghai,shanghai,CN,42.0,3/31/2014,3,1543,1258.0,900.0,2158,5/28/2013,309,201.0,328,0,0.7391566270000001,1543,0
14334,6/8/2012,6/8/2012,Male,4,Guri-si,Gyeonggi-do,KR,48.0,3/31/2014,3,1200,5272.0,0.0,1740,10/20/2012,529,67.0,133,0,0.916666667,1200,0
14513,2/5/2012,2/5/2012,Female,4,Seodaemun-gu,Seoul,KR,27.0,3/31/2014,4,1400,2690.0,1400.0,2320,10/5/2013,179,178.0,480,0,0.6875,1400,0
52556,3/19/2013,3/19/2013,Male,4,shenyangshi,liaoningsheng,CN,45.0,3/31/2014,2,1803,595.0,0.0,2004,6/3/2013,303,76.0,76,0,0.7959081840000001,1803,0
46596,6/1/2011,9/6/2011,Male,4,shenzhen,guangdong,CN,37.0,3/31/2014,3,925,1830.0,0.0,2605,1/14/2013,443,131.5,192,0,0.6121689060000001,2394,12
13313,10/5/2009,4/9/2010,Female,4,guangzhou,guangdong,CN,37.0,3/31/2014,3,0,0.0,1462.0,4690,11/12/2013,141,25.0,46,0,0.34,0,0
51038,11/11/2011,11/11/2011,Female,4,shenzhen,guangdong,CN,29.0,3/31/2014,2,1166,915.0,660.0,2622,5/28/2013,309,355.0,355,0,0.60812357,1166,0
48804,11/21/2008,11/21/2008,Female,4,,beijing,CN,44.0,3/31/2014,2,0,0.0,1474.0,4196,3/13/2014,19,4.0,4,0,0.38,0,0
54437,7/10/2012,3/21/2014,Female,4,beijing,beijing,CN,26.0,3/31/2014,2,0,0.0,1474.0,4196,3/26/2014,6,5.0,5,0,0.38,632,17
48385,7/11/2009,9/30/2009,Male,4,guangzhoushi,guangdongsheng,CN,58.0,3/31/2014,3,1770,0.0,2092.0,1780,1/31/2014,61,116.0,231,0,0.895505618,1770,0
39266,2/21/2009,12/7/2013,Male,4,zhengzhou,henan,CN,,3/31/2014,2,1615,0.0,1594.0,1380,1/4/2014,88,28.0,28,0,1.155,2115,1
11524,5/8/2007,8/15/2007,Male,4,guangzhou,guangdong,CN,34.0,3/31/2014,2,968,0.0,,2748,8/16/2013,229,67.0,67,0,0.58,968,0
5656,8/26/2011,8/26/2011,Male,4,zhengzhou,henan,CN,32.0,3/31/2014,2,1246,1478.0,0.0,2065,8/29/2012,581,10.0,10,0,0.7718159809999999,1677,1
21423,7/21/2008,7/22/2008,Male,4,changsha,hunan,CN,34.0,3/31/2014,2,944,0.0,1402.0,2796,1/23/2014,69,3.0,3,0,0.57,944,0
45178,12/20/2010,3/12/2014,Male,4,guangzhou,guangdongsheng,CN,35.0,3/31/2014,4,276,0.0,1611.0,4072,3/21/2014,11,3.0,4,0,0.391365422,6490,19
19697,7/15/2011,9/10/2011,Male,4,shenzhen,guangdong,CN,39.0,3/31/2014,2,1525,1538.0,0.0,1774,4/17/2012,715,3.0,3,0,0.898083427,1525,0
31694,7/12/2010,8/14/2012,Female,4,xiaoshan,zhejiang,CN,33.0,3/31/2014,2,856,1512.0,0.0,2441,8/15/2012,595,1.0,1,0,0.652683327,856,0
9393,10/2/2012,4/25/2013,Female,4,shenzhen,guangdong,CN,43.0,3/31/2014,2,1156,0.0,700.0,3223,7/17/2013,259,83.0,83,0,0.49426931399999996,1670,2
42989,8/24/2012,10/11/2012,Male,4,shenzhen,guangzhou,CN,28.0,3/31/2014,3,1505,1848.0,0.0,1989,11/7/2012,511,13.5,18,0,0.8009049770000001,1505,0
31179,8/16/2009,9/10/2009,Male,4,beijingshi,,CN,42.0,3/31/2014,2,786,1050.0,315.0,3232,12/5/2013,118,528.0,528,0,0.492790842,786,0
9677,6/7/2006,7/23/2006,Male,4,guangzhou,guangdong,CN,41.0,3/31/2014,4,1200,0.0,1882.0,2219,3/8/2014,24,48.33333333,113,0,0.717751239,1200,0
15412,5/26/2012,5/26/2012,Male,4,wuhan,hubei,CN,55.0,3/31/2014,2,1540,1645.0,0.0,1820,5/28/2012,674,2.0,2,0,0.875,1540,0
55894,8/9/2012,8/9/2012,Male,4,shanghai,shanghai,CN,40.0,3/31/2014,2,1468,792.0,0.0,2420,8/12/2012,598,3.0,3,0,0.658057851,1468,0
54835,6/13/2006,8/10/2006,Male,4,shunde,guangdong,CN,42.0,3/31/2014,3,494,0.0,1514.0,4070,11/19/2013,134,28.5,41,0,0.391228501,494,0
44837,10/25/2006,1/5/2007,Male,4,shanghaishi,liaoningsheng,CN,43.0,3/31/2014,2,1586,790.0,819.0,1657,10/30/2013,154,431.0,431,0,0.9608449,1586,1
20757,12/22/2007,12/22/2007,Female,4,shanghai,shanghai,CN,49.0,3/31/2014,2,933,565.0,0.0,2675,6/24/2013,282,301.0,301,0,0.595136449,1364,1
22363,7/13/2010,11/3/2012,Male,4,RICHMOND,BC,CA,59.0,3/31/2014,3,854,910.0,638.0,3969,8/28/2013,217,149.0,202,0,0.40100277100000004,854,0
24132,11/11/2012,11/11/2012,Male,4,shanghai,.,CN,30.0,3/31/2014,3,1184,0.0,1211.0,3537,3/14/2014,18,244.5,487,0,0.44997738200000004,1184,0
36455,10/30/2012,2/6/2013,Male,4,dalian,liaoning,CN,28.0,3/31/2014,2,1472,1448.0,0.0,3978,3/1/2013,397,23.0,23,0,0.4,1832,8
26386,11/5/2010,10/23/2011,Male,4,yinchuan,ningxia,CN,45.0,3/31/2014,2,1657,1502.0,0.0,1729,11/15/2012,503,3.0,3,0,0.9201850779999999,1657,0
18588,11/2/2012,6/21/2013,Female,4,dalian,liaoning,CN,38.0,3/31/2014,2,1456,0.0,1592.0,1729,6/23/2013,283,2.0,2,0,0.92,1457,2
20050,2/5/2013,3/3/2013,Female,4,beijing,beijing,CN,28.0,3/31/2014,2,713,692.0,657.0,4078,1/19/2014,73,322.0,322,0,0.39,713,0
55943,11/24/2012,6/22/2013,Male,4,guangzhou,guangdong,CN,30.0,3/31/2014,2,941,0.0,1467.0,2742,9/3/2013,211,73.0,73,0,0.58,941,0
62096,12/28/2010,12/30/2010,Male,4,haikou,hainan,CN,34.0,3/31/2014,2,669,1044.0,0.0,3735,10/11/2012,538,85.0,85,0,0.425796519,669,0
14030,1/27/2012,6/18/2012,Female,4,beijing,beijing,CN,31.0,3/31/2014,2,1449,1550.0,0.0,1590,7/2/2012,639,14.0,14,0,1.0,1449,0
43495,2/14/2013,11/16/2013,Male,4,beijing,.,CN,48.0,3/31/2014,2,1383,0.0,1396.0,2792,12/26/2013,97,40.0,40,0,0.569455587,1383,0
46562,2/4/2011,1/15/2013,Female,4,SINGAPORE,SINGAPORE,SG,29.0,3/31/2014,3,1178,453.0,598.0,3347,7/18/2013,258,92.0,183,0,0.47499850600000004,1178,0
1451,11/11/2010,11/11/2010,Female,4,beijing,beijing,CN,29.0,3/31/2014,2,1522,864.0,655.0,2311,3/23/2014,9,709.0,709,0,0.68785807,1522,0
8375,9/26/2011,9/26/2011,Male,4,guangzhou,guangdong,CN,55.0,3/31/2014,2,1236,1465.0,0.0,3300,12/4/2012,484,70.0,70,0,0.48166666700000005,1236,0
15515,9/16/2012,9/16/2012,Male,4,shanghai,shanghai,CN,42.0,3/31/2014,2,939,774.0,754.0,2694,3/26/2014,6,557.0,557,0,0.589940609,939,0
6885,7/18/2012,7/18/2012,Male,4,hefei,anhui,CN,50.0,3/31/2014,2,1465,1040.0,468.0,2192,6/22/2013,284,339.0,339,0,0.725,1465,0
11189,6/11/2005,6/11/2005,Female,4,shenzhen,guangdong,CN,58.0,3/31/2014,2,1534,960.0,710.0,1589,5/21/2013,316,271.0,271,0,1.0,1534,0
35358,3/29/2011,10/25/2012,Male,4,wulumuqi,xinjiang,CN,45.0,3/31/2014,6,2100,0.0,1311.0,2238,3/5/2014,27,99.4,274,0,0.71,2100,0
21435,5/9/2010,5/9/2010,Male,4,wuhan,hubei,CN,48.0,3/31/2014,3,1050,1569.0,0.0,2793,5/24/2012,678,4.0,5,0,0.568743287,1050,0
270,7/12/2011,3/26/2012,Male,4,beijing,beijing,CN,45.0,3/31/2014,3,1135,738.0,0.0,2433,9/16/2012,563,9.0,10,0,0.652856556,2127,12
14146,6/2/2011,6/2/2011,Male,4,beijing,beijing,CN,39.0,3/31/2014,3,1533,1242.0,334.0,2033,1/16/2014,76,154.5,307,0,0.781155927,1533,0
50366,12/8/2012,12/8/2012,Female,4,Gangbuk-gu,Seoul,KR,30.0,3/31/2014,4,1504,2486.0,0.0,3970,3/15/2013,383,32.33333333,60,0,0.4,1504,0
29010,3/18/2013,5/10/2013,Male,4,dongying,shandong,CN,33.0,3/31/2014,3,0,0.0,1527.0,4962,2/11/2014,50,138.5,172,0,0.32,0,0
50263,3/2/2012,3/2/2012,Male,4,guiyang,guizhou,CN,54.0,3/31/2014,3,1334,1435.0,0.0,2289,9/19/2012,560,35.5,62,0,0.6936435120000001,1334,0
19923,8/30/2012,9/1/2012,Female,4,zhuhai,guangdong,CN,37.0,3/31/2014,2,1600,1552.0,0.0,3310,1/7/2013,450,128.0,128,0,0.479637462,1600,0
48464,7/3/2008,10/1/2010,Male,4,beijing,beijing,CN,37.0,3/31/2014,2,1457,0.0,1408.0,2915,3/17/2014,15,182.0,182,0,0.5445660379999999,1457,0
57014,2/27/2009,4/9/2009,Male,4,,,HK,54.0,3/31/2014,2,945,690.0,0.0,2900,5/24/2012,678,47.0,47,0,0.54737931,945,0
58568,1/24/2011,5/29/2011,Female,4,lianzhou,guangdong,CN,28.0,3/31/2014,2,994,1615.0,0.0,3003,1/17/2013,440,150.0,150,0,0.5285880789999999,994,0
12739,10/13/2008,10/13/2008,Female,4,guangzhou,guangdong,CN,29.0,3/31/2014,3,1376,1512.0,0.0,3968,9/20/2012,559,34.0,64,0,0.4,1376,0
2409,5/19/2007,7/9/2013,Male,4,beijing,beijing,CN,59.0,3/31/2014,2,1404,0.0,1560.0,1991,8/9/2013,236,31.0,31,0,0.796820693,1589,1
43912,2/3/2011,2/3/2011,Male,4,dalian,liaoningsheng,CN,46.0,3/31/2014,3,1500,0.0,1945.0,1737,1/16/2014,76,24.0,43,0,0.913333333,1500,0
29705,12/7/2007,12/10/2007,Male,4,nanyang,henan,CN,56.0,3/31/2014,2,1533,424.0,1380.0,2411,7/16/2013,260,144.0,144,0,0.657951058,1533,0
46862,8/8/2012,10/11/2012,Male,4,guangzhou,guangdong,CN,24.0,3/31/2014,4,1344,1416.0,319.0,4316,2/25/2014,36,167.33333330000002,357,0,0.3675,1344,0
16384,4/10/2008,4/10/2008,Male,4,beijing,,CN,31.0,3/31/2014,2,1656,1632.0,0.0,1866,12/30/2012,458,2.0,2,0,0.85,1656,0
51822,10/13/2012,10/13/2012,Male,4,shanghai,shanghai,CN,31.0,3/31/2014,2,1484,728.0,0.0,2544,12/13/2012,475,61.0,61,0,0.623466981,1484,0
